text,sentiment,user,source_file
#SaveUkraineNow https://t.co/kKQZak8zmp,neutral,ProfTulloch,SaveUkraineNow.csv
"Animals, children and old folks are the real innocents of war. Makes my heart weep. #PutinWarCrimes #SaveUkraineNow… https://t.co/JUtlxnf1Kl",positive,ProfTulloch,SaveUkraineNow.csv
“God chooses what we can endure.”\n- #VolodymyrZelenskyy \n#SaveUkraineNow \n#Ukraine  🇺🇦,neutral,LisaVTasi,SaveUkraineNow.csv
#戦争反対нет_войне \n#SaveUkraineNow https://t.co/1MJ02TK44t,neutral,X14446480,SaveUkraineNow.csv
"@DailyMailUK On this Zelensky is spot on:  if Ukraine falls, Poland and the Baltics are next. It is impossible to u… https://t.co/dsVcwWaDZz",negative,SamuelMillerII,SaveUkraineNow.csv
Even the bees are against Russia!  https://t.co/qFwwA9cWV0 #SaveUkraineNow,neutral,TDuncanMVP,SaveUkraineNow.csv
"@Pgrino1969 @ovsyankainhell @ICRC_ua Ага, ті які забрали у волонтерів, які збирали по усій Европы, будь ласка, нада… https://t.co/aaihvQuRWk",neutral,Astachka_ua,SaveUkraineNow.csv
"\Together we can be #degens for good\"" 🤝🤌 #DegensCare #Ukraine\n\n#Solana #SOL #NFT #SaveUkraineNow  #NFTs #SolanaNFTs… https://t.co/Ubzczv2z2g""",positive,AdarshChand19,SaveUkraineNow.csv
The record from Irpin. What is going on in the town.\n\n#SaveUkraineNow \n#Ukraine \n#Irpin \n#StopRussia… https://t.co/HzbdyvrLgT,neutral,SaveUkraineNow2,SaveUkraineNow.csv
"In #Kyiv, a cellist played on the ruins of a ruined house. Behind him, a man collects things in a broken apartment💔… https://t.co/HrKbHyqVV5",negative,iiromanova,SaveUkraineNow.csv
@SecBlinken @POTUS Ukraine must win the war. For this they need artillery and military equipment.  Please send/ sel… https://t.co/V78myJXczf,positive,duranfernandaj,SaveUkraineNow.csv
@DmytroKuleba Stop russian aggression.  #Ukraine #SaveUkraineNow #NoFlyZone https://t.co/ntQCapAtwg,neutral,yuliia1995,SaveUkraineNow.csv
"‼️⚡️‼️Kharkiv maternity hospital, which had to be moved underground due to the bombing\nPhoto: Marcus Yam… https://t.co/pSY1MfXl4g",negative,Krma4Karma,StopPutinNOW.csv
"RT @three_cube: Yesterday, The US and other nation's sanctioned MORE oligarchs and powerful people in Russia. Use your OSINT skills to find…",positive,arcadiisback,StopPutinNOW.csv
@unofficialcj @worldonalert Yes it is!!\n#StopPutinNOW \n#stopWarCriminal,neutral,ManfredAholt,StopPutinNOW.csv
"RT @ukraine_world: Mural in Catalonia, Spain\n#StopPutinNOW https://t.co/chMcEbopZG",neutral,jasminumSam_bac,StopPutinNOW.csv
RT @mikarina90: По всій землі слава \nGlory to all nations \n#UkraineRussianWar #Ukraine️ #Kyiv #Kiev #Kremlin #putin #Russia #war #genocide…,neutral,marioaquaforta1,StopPutinNOW.csv
RT @HossodaJp: Slava Ukraine #StopPutinNOW \n#UkraineRussiaWar #StandWithUkraine \n#Mariupol https://t.co/bRUOqahQhu,neutral,CzFifik,StopPutinNOW.csv
土に根をおろし、風と共に生きよう。種と共に冬を越え、鳥と共に春をうたおう。\n#StopRussia #StopPutinNOW https://t.co/aIUuuxg38W,neutral,Honey_Ginger7,StopPutinNOW.csv
@ManoloFrankfurt @schnudelrudi @heuteshow Manche wollen und können Satire nicht verstehen. Da hilft natürlich Zensu… https://t.co/SVMmUe5HmC,neutral,nesireedick,StopPutinNOW.csv
"RT @ActionTime: Please #Retweet If You Agree: In Order to #HelpUkraine Win,It's Time to Treat #Sanctions Against #Russia As a Form of War #…",positive,ActionTime,StopPutinNOW.csv
RT @R3eZnrwy3gm8kG8: 4月2日報告になります。（泣いてしまいすいません。３回にわけてあります。）\n#即時停戦 #Ukraine #UkraineRussiaWar #StopPutinNOW #StandUpForUkraine #StopWar #NoWa…,neutral,micchi0929,StopPutinNOW.csv
"«Eine hochgerüstete Bundeswehr nützt den Menschen in der Ukraine überhaupt nichts», sagte @Janine_Wissler am Samsta… https://t.co/Sv7Ywz7pNa",neutral,Rudisagmal,StopPutinNOW.csv
#StopRussia #UkraineRussiaWar #RussiaGoHome #RussianWarCrimes #RussianAggression #StopWarInUkraine #PutinsWarCrimes… https://t.co/2aVqn2jTzt,neutral,Mah33912737,StopPutinNOW.csv
#StopPutinNOW Возможность- Ниндзя сделает что-то к Путину. https://t.co/ldaL5roqiD https://t.co/xJNpMA9HpY,neutral,earnie1959,StopPutinNOW.csv
Slava Ukraine #StopPutinNOW \n#UkraineRussiaWar #StandWithUkraine \n#Mariupol https://t.co/bRUOqahQhu,neutral,HossodaJp,StopPutinNOW.csv
#IStandWithUkraine #StopPutin #StopPutinNow #UkraineUnderAttack #UkraineWar #StopRussia \n\nThe #Belarussian Postal D… https://t.co/BUd2NWZv4b,neutral,SanjivMenezes,StopPutinNOW.csv
"@schnudelrudi @heuteshow Noch einer, der, vom gemütlichen Söfchen zu Hause aus, easy Frieden predigt. \nIst doch so… https://t.co/uawdfgpZFW",positive,nesireedick,StopPutinNOW.csv
"@abunin Так почему же он сбежал не к любимому Путину в Россию, а в Германию? Он должен немедленно отправиться в дик… https://t.co/OItpGjJGYY",neutral,MikeTumbler,StopPutinNOW.csv
@Klitschko Endlich 🇩🇪 &amp; 🇺🇦 Danke für die guten und herzlichen Wort über unser deutsches Volk! ❤️❤️ #Ukraine #StopPutinNOW #Russian #Germany,neutral,respectHaben,StopPutinNOW.csv
RT @EPPGroup: 💙💛 #StandWithUkraine️ 💛💙\n\n⛔ #StopPutinNOW ⛔ https://t.co/vIZOAx7epc,neutral,DelleRete,StopPutinNOW.csv
RT @Raffi_RC: #StopPutinNOW \n#SlavaUkraini 🇺🇦 https://t.co/HbPQxLi27R,neutral,Dertwieter,StopPutinNOW.csv
RT @EPPGroup: 💙💛 #StandWithUkraine️ 💛💙\n\n⛔ #StopPutinNOW ⛔ https://t.co/ocS62NwUJJ,neutral,DelleRete,StopPutinNOW.csv
"RT @HustleNlow: Twitter Army, Now is NOT the time for silence, Make our voices heard! Like, Follow, Comment &amp; RT. Tell them together we #St…",neutral,DNinjamom,StopPutinNOW.csv
@IAPonomarenko It is time to honor him and others by really ending this war. The trickling in of weapons is not enough. #StopPutinNOW,positive,laineyruns,StopPutinNOW.csv
"RT @TAPSTRIMEDIA: You should turn your head down to the hand up inside you and see that look on your master Putins face, kid.\nHe is the one…",negative,SunnyBlondie,StopPutinNOW.csv
RT @xprzemo: W #Энергодаре (#Запорожская область). #Energodar (obwód zaporoski). Wiec poparcia dla władz Kijowa. Demonstracja rozgoniona gr…,neutral,ArturStelmasiak,StopPutinNOW.csv
RT @three_cube: Round 2 of the Great Cyberwar of 2022: Attacking Russia's Critical Infrastructure #scada #ics #scadahacking #cyberwarrior #…,positive,SmokeCloud14,StopPutinNOW.csv
RT @Shevchenk0_Mila: Твой сын/муж еще не ушел воевать на Украину? Он еще живой? Это временно! Путин позаботиться об этом! #RussianWarCrimes…,neutral,saadmughal409,StopPutinNOW.csv
Shocking and disgusting. Unprovoked Russian violence in Europe in 2022!\n\n#StopPutinNOW \n#SanctionRussiaNow https://t.co/6G3snPAx9g,negative,martin_elling,StopPutinNOW.csv
RT @MartenBjorkgren: More sun is needed in these dark times ☀️ #StopPutinNOW https://t.co/wetdaEjiQ4,positive,Paola39026704,StopPutinNOW.csv
#IStandWithUkraine #StopPutin #StopPutinNow #UkraineUnderAttack #UkraineWar #StopRussia \n#Russian Liberation for yo… https://t.co/wkWLQpM3t2,neutral,SanjivMenezes,StopPutinNOW.csv
#StopPutinNOW #PutinWarCrimes #StayWithUkraine #AfDVerbotSofort #LegaNordproibito\n#Comteproibito,neutral,MisterFunk3,StopPutinNOW.csv
#RussianWarCrimes #StopRussia #StopPutinNOW #StopWarInUkraine #PutinsWarCrimes https://t.co/zcLLh3B66u,neutral,Mah33912737,StopPutinNOW.csv
RT @uaworldit: A Barcellona.\n#StopPutinNOW https://t.co/QWJ0FGNvYn,neutral,megasabgio,StopPutinNOW.csv
RT @kuliscioff: Non c'è pace senza giustizia (semicit.)\n#PutinWarCriminal \n#StopPutinNOW,neutral,megasabgio,StopPutinNOW.csv
"You should turn your head down to the hand up inside you and see that look on your master Putins face, kid.\nHe is t… https://t.co/T6wOMynXgn",negative,TAPSTRIMEDIA,StopPutinNOW.csv
#StopRussia \n#StopPutinNOW \n#NoFlyZoneOverUkraine \n#NoFlyZone https://t.co/AUFmZLrQFl,neutral,librevzl,StopPutinNOW.csv
#StopRussia #UkraineRussiaWar #StopRussianAgression #StopPutinNOW #StopWarInUkraine #PutinsWarCrimes… https://t.co/peWgZcvq8r,neutral,Mah33912737,StopPutinNOW.csv
RT @GranAnnika: @ZelenskyyUa #StopPutinNOW \n#SlavaUkraini https://t.co/AyWFhIZFUd,neutral,FC82545030,StopPutinNOW.csv
"Particularly, today's explosions and mass shelling of innocent people.\nSource: Energoatom\n#StopPutinNOW",positive,Krma4Karma,StopPutinNOW.csv
RT @ElamaniTh: BREAKING: ทหารรัสเซียสลายการชุมนุมประท้วงอย่างสันติของชาวยูเครนในเมือง #Energodar เมืองนี้ถูกทหารรัสเซียเข้ายึดครองแล้ว\n#ยูเ…,neutral,o_kmode,StopPutinNOW.csv
#StopRussia #StopPutinNOW #StopRussianAgression #StopWarInUkraine https://t.co/BozIOvJk6g,neutral,Mah33912737,StopPutinNOW.csv
#StopRussia #StopPutinNOW #StopRussianAgression https://t.co/mri5WOEQny,neutral,Mah33912737,StopPutinNOW.csv
RT @StratcomCentre: Antonov 225 Mriya after Russia came and went\n\n#StopRussia https://t.co/o0ebyq43bk,neutral,ebiten_2025,StopRussia.csv
RT @ukraine_world: ‼ ️Russian military opened a bazaar for the sale of loot in Belarus\n\nSource: Central Intelligence Agency of Ukraine\n\n▪️I…,negative,stephenalbert11,StopRussia.csv
RT @uacrisis: 🇺🇦 The flag of Ukraine was solemnly raised above the Chornobyl NPP and the anthem was played.\n\nSource: Energoatom\n\n#stoprussi…,neutral,people_NOTcorps,StopRussia.csv
"“Good Saturday morning 🇺🇦\n\n“SBU special forces send the Russian occupiers to their native Zaporizhzhya 24/7, withou… https://t.co/XZXsKWCXoy",positive,SteppeWest,StopRussia.csv
"RT @notonlyputin: Reaction to the video that shows the ruins of Mariupol, documented on March 17.\n\n💬The comment on the second photo says, „…",negative,22Slava_Ukraine,StopRussia.csv
"RT @qirimhaber: 🔴Rusya'da (38 gündür Ukrayna'yı bombalayan) Su #savaş uçaklarını üreten fabrikanın genel müdürü Yuriy Slyusar, #Rusya'nın #…",neutral,SavasORHAN52,StopRussia.csv
RT @olex_scherba: This Russian military truck with washing machines and other “trophies” didn’t make it too far.\n\n#StandWithUkraine #StopRu…,negative,EL62278131,StopRussia.csv
RT @Mariana_Betsa: Energodar now. Russian invaders shell the peaceful civilians in the city centre  #StopRussia #StandWithUkraine https://t…,positive,Mati17708274,StopRussia.csv
@worldonalert #StopRussia #StopRussianWarCrimes #NATOMustDoMore #PreventGenocide https://t.co/NQuyXjfydf,neutral,soskroba1,StopRussia.csv
"RT @notonlyputin: 💬«Fuck it. All the same sping already, it's time to fertilize the ground»\n\n💬«Helicopters shot down near Mariupol could ha…",negative,sashkiin,StopRussia.csv
RT @notonlyputin: Comment under the YouTube video\n\n💬 “Who cares about Ukrainians? Even if tomorrow the nuclear bomb would be dropped on the…,neutral,22Slava_Ukraine,StopRussia.csv
The police detained the Russian for correcting the inscription on the packaging of the sausage. So that everyone ca… https://t.co/uBPoGbbofC,neutral,dnyadaniil,StopRussia.csv
RT @armyinformcomua: Everything is going according to the plan. Somewhere in taiga. \nBy Oleksiy Kustovsky\n\n#груз200 #StopRussia #StopPutin…,neutral,tashamin2,StopRussia.csv
#StopRussia #IStandWithUkraine 🇺🇦 https://t.co/e7jNH1cEjY,neutral,WayneSisk1,StopRussia.csv
RT @verkhovna_rada: ⚡️Бородянка Київської області після обстрілів російськими терористами. Відео місцевих жителів.\n#StopRussia \n#RussiaTerr…,neutral,sergey_slv,StopRussia.csv
RT @dmitry_gordon: На Чернобыльской АЭС снова подняли флаг Украины\n#Чернобыль #Украина #Россия #агрессияРоссии #вторжениеРоссии #stoprussia…,neutral,morda23183611,StopRussia.csv
RT @DefenceU: 153 killed Ukrainian children will never be able to taste chocolate again. We call on @ritter_sport to leave russia and stop…,positive,7VAMPIR,StopRussia.csv
"RT @OTregub: A deer with deep burns rescued by local residents after Russian shelling near Kyiv on March 30, 2022. Picture taken on April 1…",positive,Katja_SVK,StopRussia.csv
RT @NPU_GOV_UA: Ігор Клименко: Ми посилюємо поліцейську присутність в Ірпені  \nhttps://t.co/nxY5LEIsYb\n\n#stoprussia https://t.co/NRrVgjQXND,neutral,AARON57542259,StopRussia.csv
ธงของประเทศยูเครนถูกยกขึ้นในอาณาเขตของโรงไฟฟ้านิวเคลียร์Chernobyl !!\n\n#ยูเครน #รัสเซียยูเครน #RussiaUkraine… https://t.co/ZYBkj4GpVV,neutral,YugBamBaby,StopRussia.csv
"RT @Skripka_show: Подписчики прислали…\nМенять аву?\nДа - ретвит, нет - лайк!\n#StopRussia https://t.co/Z53XDKgpUh",neutral,Stas52354021,StopRussia.csv
RT @ua_parliament: Since February 24 Russia has committed endless horde war crimes in #Ukraine. And they have not gone unnoticed by the wor…,negative,or_otta,StopRussia.csv
#StopRussia #IStandWithUkraine 🇺🇦 https://t.co/RQTddWxrug,neutral,WayneSisk1,StopRussia.csv
RT @dmitry_gordon: Освобожденные после обмена украинские военные уже направляются к своим родным\n#Украина #Россия #агрессияРоссии #вторжени…,neutral,Samadhi911,StopRussia.csv
"RT @hwag_ucmc: ❗️#Zaporizhzhia region, #Energodar \n\nToday Energodar shuddered at the powerful explosions and shots. They were heard after a…",positive,TrumpluvsObama,StopRussia.csv
RT @Gerashchenko_en: #Ukraine️ has been resisting the “second strongest army in the world” for 39 days. It’s unbelievable.\n\nThese are their…,negative,FrancesJ42,StopRussia.csv
"RT @rnbo_gov_ua: ❗️ЦПД звертається до урядів Франції, Угорщини та Німеччини з проханням вплинути на фармкомпанії, що ведуть бізнес в росії…",neutral,assecuro_ike,StopRussia.csv
"RT @ServiceSsu: Доброго суботнього ранку 🇺🇦\n\nСпецпризначенці СБУ у режимі 24/7, без перерв і вихідних, відправляють російських окупантів до…",neutral,Oles84179873,StopRussia.csv
RT @With__Ukraine: British sources claim that Chinese government hackers carried out a series of cyberattacks on Ukrainian military and ene…,negative,TheKitRose,StopRussia.csv
"RT @diako_n1: The #Russia Dictatorship regim , out of desperation for casualties and the heavy cost of aggression against Ukraine, have now…",negative,Stats4your,StopRussia.csv
Szpital położniczy w Charkowie. Wszystko przeniesione do piwnic.\nFot. Marcus Yam\nhttps://t.co/FlcV77OBww… https://t.co/EhF5NH3iuP,neutral,Majewska0402,StopRussia.csv
@RusEmbassyJ @mfa_russia ウクライナ国民の苦悩の思えば、多少のマイナス影響なんて何ともない。\n#StopRussia \n#StandWithUkraine\n#ウクライナ\n#ロシア,neutral,tkanao,StopRussia.csv
"#Путин переплюнул #Гитлера. Пора Миру понять, что этого демона нужно изгонять всем миром. \n\n#Ukraine #Energodar… https://t.co/ZWDw5dO7ts",neutral,karabah_news,StopRussia.csv
RT @DefenceU: Хроніка 3️⃣7️⃣ дня героїчного протистояння українського народу російським загарбникам.\n\nРазом до перемоги! 💙💛\n#stoprussia #ми…,neutral,Cakecaramella,StopRussia.csv
RT @With__Ukraine: 😡 Several russian missiles exploded in Kharkiv Central Park on April 2\n\n#StopRussianAggression #StopRussia https://t.co/…,neutral,schtinkygirl,StopRussia.csv
💔💔💔😢 #RussianUkrainianWar #StopRussianAggression #StopRussia https://t.co/1QixrucQ7T,neutral,ViktoriaIvanch2,StopRussia.csv
https://t.co/VppdypMbuV #StopRussia #NotOnlyPutin https://t.co/xVvNVOhReU,neutral,Sylvia08905705,StopRussia.csv
RT @armyinformcomua: 🇺🇦 flag is flying over the #Chornobyl nuclear power plant again.\n\n#StopRussia\n#UkraineUnderAttaсk #UkraineWillWin #Sla…,neutral,Olivier56999622,StopRussia.csv
💔💔💔 #StopRussia #Kyiv https://t.co/VpaK9dTlXw,neutral,Laurieluvsmolly,StopRussia.csv
RT @KpsZSU: ⚡The Ukrainian Air Force would like to address misinformation published in multiple Western media outlets regarding the situati…,neutral,TTotoilet,StopRussia.csv
hi. i want to remind that i have some #nft drops. \nI will be grateful if you support me in these desperate days for… https://t.co/2ZL8QwrBKI,negative,phobia_poly,StopRussia.csv
RT @Klitschko: Danke deutsches Bruderland!\nThx German Brother Country! \n🙏🇩🇪\n\n#Germany #Berlin #Support #FreeUkraine #WeAreAllUkrainians #St…,neutral,Habs19Alex,StopTheWar.csv
この21世紀の世界は、『カラマーゾフの兄弟』に於いてイワンが語るような「神がいなければ全てが許される」世界ではないのです。我々の住む世界が斯様な悪魔的な無神論が許容される世界では決してない事にどうか気付いて下さい。そして武器を捨て… https://t.co/SsUK12BKYU,neutral,jizo2018,StopTheWar.csv
"RT @WPSNCanada: Grateful to @parlcent &amp; @jacqui_oneill for a dialogue with Ukrainian women MPs\nTheir words were moving, as they spoke of de…",neutral,MaggieMay243,StopTheWar.csv
🎥Famous Ukrainian 🇺🇦 travel blogger Anton Ptushkin @ptuxerman filmed a movie about the current situation in #Kyiv.… https://t.co/K78D1t5ZjK,positive,SaveUkraineSave,StopTheWar.csv
"#2Abril Van 37 días de invasión rusa en #Ucrania, 37 días de guerra, destrucción, dolor, desplazados, muerte, y tod… https://t.co/7BWHG5Y7jI",neutral,PioVona,StopTheWar.csv
