text,cleaned_tweet,sentiment,label,user
RT @linok_ua: This is how #Ukrainianheroes treating Russian solders! #WarCrimes #UkraineConflict #UkraineNazis #Ukraine @hrw do you approve…,rt ukrainianheroes treating russian solder warcrimes ukraineconflict ukrainenazis ukraine approve,neutral,1,SavoryTiger
"RT @iAshishVaidya: Ruben Gisbert a Spanish lawyer and independent journalist, has travelled to Donetsk to report and denounce the crimes co…",rt ruben gisbert spanish lawyer independent journalist travelled donetsk report denounce crime co,neutral,1,Kenjen39949285
"Battle of #Izium map - March 6 - April 1, 2022\n\n▶️ https://t.co/ouoRxqgWTp\n\n#UkraineInvasion #UkraineConflict… https://t.co/4PcXWPwsFx",battle izium map march april 2022nn ukraineconflict,neutral,1,newsmap_pl
RT @Du_BonJeu: Oula!! Aujourd'hui ça à accéléré d'un coup...Alors que tout était mou.. Des infos dans tous les sens.. Une seule chose... TO…,rt oula aujourdhui acclr dun coupalors que tout tait mou de info dans tous le sen une seule chose,neutral,1,charlottesarrah
I love Sean 👏\nhttps://t.co/C0xtifYshV \n#UkraineRussia #Ukraine #Poutine #PoutineHitler #PutinAtWar… https://t.co/yGJ9Re2cmh,love sean n nukrainerussia ukraine poutine poutinehitler putinatwar,positive,2,HAL96661
"RT @linok_ua: #Ukrainians #Ukraine #civilians #UkraineConflict #UkraineRussia \nThis is what you can do with your western democracy, says th…",rt ukrainian ukraine civilian ukraineconflict ukrainerussia nthis western democracy say th,neutral,1,RomanowskiRonal
RT @linok_ua: A seller of #Russian books is detained in #Kiev and forced a confession where he promised not to do it again. \nBooks can corr…,rt seller russian book detained kiev forced confession promised nbooks corr,negative,0,RomanowskiRonal
“The US will work with allies to transfer Soviet-made tanks...” https://t.co/PjcJeNeWKA  \n#UkraineRussia #Ukraine… https://t.co/QhoiuWFoH4,u work ally transfer sovietmade tank nukrainerussia ukraine,neutral,1,HAL96661
“The UK Ministry of Defence says the destruction of oil tanks …” https://t.co/PjcJeNeWKA \n#UkraineRussia #Ukraine… https://t.co/MBN9KO6905,uk ministry defence say destruction oil tank nukrainerussia ukraine,neutral,1,HAL96661
❓‘Russian Population Has Been Misinformed’ – Bishop Of Odessa #ukraine #ukrainecrisis #ukraineconflict… https://t.co/zZoAIbxQv5,russian population misinformed bishop odessa ukraine ukrainecrisis ukraineconflict,neutral,1,Exaudi_News
“The US department of defense will provide an additional $300m ...” https://t.co/PjcJeNeWKA \n#UkraineRussia… https://t.co/xLY1nhVlyb,u department defense provide additional 300m nukrainerussia,neutral,1,HAL96661
“Zelenskiy also said that Russia was trying to conscript troops from Crimea…” https://t.co/PjcJeNeWKA… https://t.co/T9mAqdtLDt,zelenskiy also said russia trying conscript troop crimea,neutral,1,HAL96661
#Breaking Russian BMP-3 \n\n#Ukraine #UkraineRussiaWar #UkraineWar #UkraineUnderAttack #UkraineConflict #Russians… https://t.co/G2G24gPcQx,breaking russian bmp3 nnukraine ukrainerussiawar ukrainewar ukraineunderattack ukraineconflict russian,neutral,1,Internl_Leaks
Common people too : Russian academics and scientists are attempting to escape Russia https://t.co/PjcJeNeWKA… https://t.co/dcALqLbw4t,common people russian academic scientist attempting escape russia,negative,0,HAL96661
RT @neeraj_rajput: #Ukrainian S300 missile system in urban industrial area of #KIEV recorded by #Russian UAV &amp; subsequently hit by high pre…,rt ukrainian s300 missile system urban industrial area kiev recorded russian uav amp subsequently hit high pre,positive,2,GardDesc
“Pope Francis has come the closest he has yet to implicitly criticising Putin...” https://t.co/PjcJeNeWKA… https://t.co/70WGjIksMS,pope francis come closest yet implicitly criticising putin,neutral,1,HAL96661
Et où était la France pendant tout ce temps. Dans le sable ? 🙈🙉🙊 @Armees_Gouv @DGSEfr #EUDefence \n\n#UkraineRussia… https://t.co/POTLAZIp6N,et tait la france pendant tout ce temp dans le sable eudefence nnukrainerussia,neutral,1,HAL96661
#UkraineRussiaCrisis\n#UkraineConflict\n#Macron \n#UE https://t.co/oME4dllBbW https://t.co/Bsz1b8J0Rw,ukrainerussiacrisisnukraineconflictnmacron nue,neutral,1,LibreDePenserFR
"If the Russian people's approval rating is true, sanctions on Russia should continue.\n\n#Russia #Ukraine… https://t.co/ulWESowBTB",russian people approval rating true sanction russia continuennrussia ukraine,positive,2,fns124
Russian Troops Suppress a Peaceful Rally in Occupied Energodar\n\nVideo:\nhttps://t.co/gd4uJp4pD4\n\n#Rally #energodar… https://t.co/sEsqMQruuq,russian troop suppress peaceful rally occupied energodarnnvideon energodar,positive,2,vixx_seconds
#Ukraine #UkraineWar #UkraineRussianWar #UkaineRussia #UkraineInvasion #UkraineConflict #Ucraina #UcrainaRussia poo… https://t.co/Uu9WrqGq3N,ukraine ukrainewar ukrainerussianwar ukainerussia ukraineinvasion ukraineconflict ucraina ucrainarussia poo,neutral,1,Klipdo1
"RT @NoNext_Question: Demonstrating in front of the Russian embassy in Kathmandu on Tuesday, the Human rights &amp; peace society Nepal has call…",rt demonstrating front russian embassy kathmandu tuesday human right amp peace society nepal call,neutral,1,Shail341_3
RT @kk131066: https://t.co/vo3hukDwHB\n\nPoliticians provoke/start a conflict\n\n#Hypocrites turn the conflict between 2 countries into a war b…,rt provokestart conflictnnhypocrites turn conflict country war b,neutral,1,kk131066
RT @kk131066: https://t.co/hwr2iHPkKv\n\nIt would be extraordinarily difficult to expand #NATO eastward without that actions being viewed by…,rt would extraordinarily difficult expand nato eastward without action viewed,negative,0,kk131066
RT @Georg_Pazderski: Laut dem #GRÜNEN #Habeck gibt es keine Heimat und kein Volk.\nVielleicht sollte er sich mal mit den für ihr Land und ih…,rt laut dem grnen habeck gibt e keine heimat und kein volknvielleicht sollte er sich mal mit den fr ihr land und ih,neutral,1,WolfgangNeubau3
RT @kk131066: https://t.co/aKaYUzmh7n\n\n#UkraineWar follows decades of warnings that #NATO expansion into Eastern Europe could provoke #Russ…,rt follows decade warning nato expansion eastern europe could provoke rus,neutral,1,kk131066
#UkraineRussiaCrisis #UkraineConflict #UkraineRussianWar https://t.co/HH3yZFWcaG,ukrainerussiacrisis ukraineconflict ukrainerussianwar,neutral,1,deltasinomax
RT @LouisPascalRon: https://t.co/U9Q9Dk7kSM\n#ukraineconflict #nft #nftart #nftartist #nfts #nftcollector #nftcommunity #cryptoart #cryptoar…,rt nft nftart nftartist nfts nftcollector nftcommunity cryptoart cryptoar,neutral,1,Jonson419
https://t.co/U9Q9Dk7kSM\n#ukraineconflict #nft #nftart #nftartist #nfts #nftcollector #nftcommunity #cryptoart… https://t.co/LVcFzXUngh,nft nftart nftartist nfts nftcollector nftcommunity cryptoart,neutral,1,LouisPascalRon
"Going fundraising for #Chernihiv, my home city which is currently under siege. \n#fundraising #UkraineRussiaWar… https://t.co/zaKpDodKGS",going fundraising chernihiv home city currently siege nfundraising ukrainerussiawar,neutral,1,TymofiiKoshovyi
Explosions and shots are heard in Energodar right now.\n\n The city is under the control of russians. #UkraineWar… https://t.co/fQKO1nKA73,explosion shot heard energodar right nownn city control russian ukrainewar,positive,2,giorgoskra
RT @Widerstandska13: So leicht kann man Videos manipulieren ... es ist nicht alles so wie es scheint 🤷🏻‍♂️\n#Ukraine \n#UkraineKrieg \n#Ukrain…,rt leicht kann man video manipulieren e ist nicht alles wie e scheint nukraine nukrainekrieg nukrain,neutral,1,DougHefferman
"Dans l'avion pour #Malte, répondant à une question du journaliste Claudio Lavanga de @NBCNews lui demandant s’il en… https://t.co/klTdiLUtx8",dans lavion pour malte rpondant une question du journaliste claudio lavanga de lui demandant sil en,neutral,1,ArnaudBedat
RT @OTSNL1: Put this flag in your Twitter profile to support Ukrainians.\n\nSpread the worth - RT\n\n#Ukrainian #RussiaInvadedUkraine #UkraineC…,rt put flag twitter profile support ukrainiansnnspread worth rtnnukrainian russiainvadedukraine ukrainec,positive,2,ShelestyukT
RT @ParuChirps: With the much scripted &amp; fueled #UkraineConflict going out of hand resulting in unanticipated threat to the dollar hegemony…,rt much scripted amp fueled ukraineconflict going hand resulting unanticipated threat dollar hegemony,positive,2,moolya_global
RT @HaraldBhm3: Es ist ein Kampf zwischen #BidenCrimeFamilly und den Rest der Welt. Beim  #UkraineConflict wird russisch Roulette auf Koste…,rt e ist ein kampf zwischen bidencrimefamilly und den rest der welt beim ukraineconflict wird russisch roulette auf koste,neutral,1,olga85140415
"RT @4thpole: As the family of Naveen Shekharappa Gyanagowda,the student killed in Ukraine, wait for his body to be flown back to Karnataka,…",rt family naveen shekharappa gyanagowdathe student killed ukraine wait body flown back karnataka,negative,0,indian_ukraine
#punishRussia #EmbargorussianOil #PutinIsaWarCriminal #StopBusinessInRussia #StopRussia #StopPutin #StopMadmanPutin… https://t.co/B2Bpqpg79E,punishrussia embargorussianoil putinisawarcriminal stopbusinessinrussia stoprussia stopputin stopmadmanputin,neutral,1,TRUMPGETOUT
RT @Stam_Pittas: Good afternoon all!! Special Ops patch! #UkraineRussianWar #Ukraine️ #UkraineConflict https://t.co/qECgX19abn,rt good afternoon special ops patch ukrainerussianwar ukraine ukraineconflict,positive,2,60431Mike
RT @world2warr: #ukrayna da #rusya tarafında savaşan #Çeçen ler \n\n#savaş #war #UkraineConflict #tarih #SONDAKIKA https://t.co/6l2CWaL5ij,rt ukrayna da rusya tarafnda savaan een ler nnsava war ukraineconflict tarih sondakika,neutral,1,world2warr
RT @world2warr: #rus konvoyuna pusu \n\n#savaş #war #UkraineConflict #tarih #SONDAKIKA https://t.co/mMPaODNkXD,rt ru konvoyuna pusu nnsava war ukraineconflict tarih sondakika,neutral,1,world2warr
RT @NoNext_Question: The video footage shows Ukrainian cities before and after Russia's invasion that began more than a month ago. \n\nEND WA…,rt video footage show ukrainian city russia invasion began month ago nnend wa,positive,2,Stive12019911
#RussiaUkraineCrisis #RussiaInvadedUkraine #Putin #Biden #Luhansk #DPR #Odesa #UkraineRussie #UN #Nato… https://t.co/jn1l4RkaVB,russiaukrainecrisis russiainvadedukraine putin biden luhansk dpr odesa ukrainerussie un nato,neutral,1,GSquire86
RT @alhayyatpasha: United States of America trying to help #Ukraine.\n\n#UkraineConflict #UkraineCrisis #Russia #UkraineRussiaConflict #Ameri…,rt united state america trying help ukrainennukraineconflict ukrainecrisis russia ukrainerussiaconflict ameri,neutral,1,IftekharPasha7
The video footage shows Ukrainian cities before and after Russia's invasion that began more than a month ago. \n\nEND… https://t.co/xWWvRzNQaB,video footage show ukrainian city russia invasion began month ago nnend,positive,2,NoNext_Question
#UkraineRussiaCrisis #UkraineConflict #UkraineRussianWar \nVous vous souvenez de la fille de la maternité?\nElle dit:… https://t.co/j8PAmWjBz9,ukrainerussiacrisis ukraineconflict ukrainerussianwar nvous vous souvenez de la fille de la maternitnelle dit,neutral,1,deltasinomax
#Mariupol :(( #UkraineRussiaWar #Russian #UkraineConflict #RussiaUkraineCrisis #PutinsWar #FckPutin https://t.co/cEa5cGiQVr,mariupol ukrainerussiawar russian ukraineconflict russiaukrainecrisis putinswar fckputin,neutral,1,Blackdove112
"#UkraineRussiaCrisis #UkraineConflict #UkraineRussianWar \nQuand les rats quittent le navire, tu te dit que le batea… https://t.co/jB7sj61YAn",ukrainerussiacrisis ukraineconflict ukrainerussianwar nquand le rat quittent le navire tu te dit que le batea,neutral,1,deltasinomax
#UkraineConflict #PalestineConflict https://t.co/MaaamZ0fhl,ukraineconflict palestineconflict,neutral,1,alpha7B5
RT @kk131066: https://t.co/d8AXfq4hBl\n\nCondemning one crime &amp; defending another crime is a crime in itself\n\n#Biden #Ukraine #UkraineWar #Uk…,rt one crime amp defending another crime crime itselfnnbiden ukraine ukrainewar uk,neutral,1,kk131066
RT @thecryptobasic: Ukraine’s Largest Crypto Exchange Founder Discloses How Crypto Is “Saving Lives” in the Country And Becoming New king O…,rt ukraine largest crypto exchange founder discloses crypto saving life country becoming new king,positive,2,ReneeSuns
La propagande dont on est abreuvé par les médias occidentaux depuis cette opération spéciale russe en Ukraine nous… https://t.co/gVIGBiXqMU,la propagande dont est abreuv par le mdias occidentaux depuis cette opration spciale russe en ukraine nous,neutral,1,3iio
RT @ARehman_Blog: So really? Why world was silent when this was going on? Lol!\n\n#Ukraine #UkraineRussiaConflict #UkraineRussie #UkraineConf…,rt really world silent going lolnnukraine ukrainerussiaconflict ukrainerussie ukraineconf,positive,2,RampageBoy28
"RT @W1lltXt: O jornalista @Jake_Hanrahan disse que ao passar pelo metrô de #Kiev na Ucrânia, viu essa cena \aleatória\""\nPessoas cantavam uma…""",rt jornalista disse que ao passar pelo metr de kiev na ucrnia viu essa cena aleatrianpessoas cantavam uma,neutral,1,W1lltXt
"#Russia #UnitedStates +the emergence of a multipolar international system,Proceedings\n#Ukraine #UkraineCrisis… https://t.co/VfeDvBWP4h",russia unitedstates emergence multipolar international systemproceedingsnukraine ukrainecrisis,neutral,1,AcademicLounge
The US Department of Defense will provide $300 million of additional security aid. \n\n#JoeBiden | #UkraineRussie |… https://t.co/NfLyWxU97y,u department defense provide million additional security aid nnjoebiden ukrainerussie,neutral,1,Brinda27506394
RT @jesuispolochon: Merci pour la barre 😁😁😁\n@vonderleyen\nDieu qu'elle est bête\n\n#chine #europe #Russie #UkraineConflict #RussiaUkraine #kie…,rt merci pour la barre nndieu quelle est btennchine europe russie ukraineconflict russiaukraine kie,neutral,1,danielsieger2
RT @War_Mapper: Map of the approximate situation in Ukraine as of 00:00 UTC 02/04/22. \n\n#UkraineCrisis #UkraineUnderAttack #Breaking #Kyiv…,rt map approximate situation ukraine utc nnukrainecrisis ukraineunderattack breaking kyiv,negative,0,Elisonext
"RT @MunmunNarang: Mariupol city center, today.\nComplete devastation.\n#Mariupol #UkraineRussiaWar #RussiaUkraineWar #UkraineCrisis #Ukrainia…",rt mariupol city center todayncomplete devastationnmariupol ukrainerussiawar russiaukrainewar ukrainecrisis ukrainia,neutral,1,tavonyms
"Amid continued hike in #Diesel prices, #Fertilisers prices also rose in #India. \n\n#India #DAP #Farming #agriculture… https://t.co/nSo2PitYSy",amid continued hike diesel price fertiliser price also rose india nnindia dap farming agriculture,positive,2,TheVikasLohchab
